YEAR_STATION,YEAR,STATION,WOLF_EEL,SABLEFISH,ARROWTOOTH_FLOUNDER,PACIFIC_SANDDAB,SPECKLED_SANDDAB,SCULPIN,REX_SOLE,GREENLING,SLENDER_SOLE,PACIFIC_HAKE,DOVER_SOLE,LINGCOD,PAINTED_GREENLING,RIGHT_EYED_FLATFISH,TURBOT,SAND_SOLE,CABEZON,BROWN_ROCKFISH,DARKBLOTCHED_ROCKFISH,CALICO_ROCKFISH,SPLITNOSE_ROCKFISH,GREENSTRIPED_ROCKFISH,WIDOW_ROCKFISH,YELLOWTAIL_ROCKFISH,CHILIPEPPER,SQUARESPOT_ROCKFISH,SHORTBELLY_ROCKFISH,COWCOD,BLACK_ROCKFISH,BLACKGILL_ROCKFISH,BLUE_ROCKFISH,BOCACCIO,CANARY_ROCKFISH,YELLOWMOUTH_ROCKFISH,YELLOWEYE_ROCKFISH,BANK_ROCKFISH,STRIPETAIL_ROCKFISH,HALFBANDED_ROCKFISH,OLIVE_ROCKFISH,PYGMY_ROCKFISH,SHARPCHIN_ROCKFISH,ROCKFISH,ROSY_ROCKFISH_GROUP,PACIFIC_TOMCOD,COPPER_ROCKFISH_GROUP,IRISH_LORD,sdiv,nspec,eve,LCBD,LONDD,LATDD,PROVINCE,SURVEY,CRUISE,STATION_BOTTOM_DEPTH,AREA,ACTIVE,clust_6,core,cpue,MDS1,MDS2,MDS3,centroid_distance,rar50,fMDS1,fMDS2,fMDS3,centroid_distance_fd,feve,fric,fdiv
2005_464,2005,464,0,0,0,0,0.895879735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.624327631,-124.3166667,39.13333333,CENTRAL,RREAS,504,2153,Navarro,Y,3,NO,0.895879735,1.175047888,-0.044382294,0.100456371,1.232855811,NA,NA,NA,NA,NA,NA,NA,NA
2005_465,2005,465,0,0,0,0,0.549306144,0,0,0,0,0,0,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667319472,2,0.962731548,0.69017032,-124.6,39.13333333,CENTRAL,RREAS,504,3292,Navarro,Y,3,NO,0.895879735,1.315327599,0.039462339,-0.114199541,1.374672903,NA,NA,NA,NA,NA,NA,NA,NA
2005_473,2005,473,0,0,0,0,1.386294361,0,0,0,0,2.995732274,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937557215,3,0.853398765,0.282685517,-124.1083333,39.83333333,CENTRAL,RREAS,504,236,Delgada,Y,4,NO,5.075173815,0.190492107,-0.285673157,-0.593877412,0.631062265,3,NA,NA,NA,NA,NA,NA,NA
2005_474,2005,474,0,0,0,0,2.197224577,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550863666,2,0.794722546,0.390861825,-124.4,39.83333333,CENTRAL,RREAS,504,1600,Delgada,Y,3,NO,2.890371758,0.723647084,-0.161001179,-0.265420617,0.806842993,NA,NA,NA,NA,NA,NA,NA,NA
2005_475,2005,475,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.665434619,-124.7166667,39.83333333,CENTRAL,RREAS,504,1344,Delgada,Y,3,NO,0.693147181,1.234873944,-0.148398172,0.082971561,1.28897028,NA,NA,NA,NA,NA,NA,NA,NA
2005_481,2005,481,0,0,0,1.386294361,1.522261219,0,0,0,0,7.569291965,0,0,0.895879735,0,0,0,0,0,0,0,0,1.386294361,0,0,0,3.853306457,6.668519589,0,0,0.972955075,0,1.589026915,0,0,0,0,0.34657359,3.213244229,0,2.701338691,0,3.497883078,3.764165883,0,0.34657359,0,2.412662928,15,0.890922307,0.381051448,-117.75,33.01666667,SOUTH,RREAS,504,798,San Diego,Y,6,NO,39.71360874,-0.926456866,-0.332643629,0.046221745,0.684065768,4.60800162,-0.098087632,0.008914174,-0.099107174,0.08330296,0.784647,0.116015134,0.862590774
2005_482,2005,482,0,0,0,1.242453325,1.386294361,0,0,0,0,3.284038956,0,0,0,0,0,0,0,0,0,0,0,0.549306144,0,0,0,2.012675845,4.307432109,0,0,0,0,1.319528665,0,0,0,0,0,1.242453325,0,1.700598691,0,2.780340816,2.071567363,0,0,0,2.269456539,11,0.946436529,0.220229566,-117.5833333,32.91666667,SOUTH,RREAS,504,865,San Diego,Y,6,NO,21.8966896,-0.643209139,-0.341001151,0.084005433,0.409259076,6.843448237,-0.119364264,-0.022088197,-0.045441396,0.03633587,0.761839,0.053326408,0.852956876
2005_483,2005,483,0,0,0,2.815605891,2.727660558,0,0,0,0.34657359,4.949739766,0,0,0,0,0,0,0,0,0,0,0,0.34657359,0,0,0.34657359,0,4.513328945,0.34657359,0,0.34657359,0,0.34657359,0,0,0,0,0,1.386294361,0,0.549306144,0,2.582392987,2.255429753,0,0,0,2.226020964,14,0.843490718,0.15971193,-117.4216634,32.81666667,SOUTH,RREAS,504,555,San Diego,Y,2,NO,23.85919995,-0.601639556,-0.170321801,0.067153169,0.397292926,6.030232447,-0.038934896,0.013965533,0.021098849,0.111022087,0.720258,0.060902504,0.904790498
2005_484,2005,484,0,0,0,1.791759469,1.386294361,0,0,0,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294361,0,0,0,0,0,0,0,0,1.371257495,4,0.98915141,0.281814739,-117.3333333,32.70833333,SOUTH,RREAS,504,94,San Diego,Y,2,NO,5.66296048,0.285834417,0.117400221,0.569577926,0.761485273,4,NA,NA,NA,NA,NA,NA,NA
2006_109,2006,109,0,0,0,0.23104906,0,0,0,0,0,0.23104906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23104906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,3,0.999996966,0.662523237,-122.0333333,36.58333333,CENTRAL,RREAS,603,608,Monterey Bay Outside,Y,3,YES,0.693147181,0.81361945,-1.038436423,0.077631434,1.267695862,NA,NA,NA,NA,NA,NA,NA,NA
2006_110,2006,110,0,0,0,0,0.23104906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.849509669,-122.175,36.58333333,CENTRAL,RREAS,603,2304,Monterey Bay Outside,Y,4,YES,0.23104906,1.47952778,-0.562382606,-0.034628324,1.591766061,NA,NA,NA,NA,NA,NA,NA,NA
2006_112,2006,112,0,0,0,0.23104906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.845362901,-121.9466634,36.65500081,CENTRAL,RREAS,603,73,Monterey Bay Inside,Y,3,YES,0.23104906,0.959755996,-0.82410465,0.962139423,1.58502918,NA,NA,NA,NA,NA,NA,NA,NA
2006_113,2006,113,0,0,0,0.23104906,0.23104906,0,0,0,0,0.648636716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46209812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.288659913,4,0.929569957,0.419154655,-122.05,36.64666748,CENTRAL,RREAS,603,900,Monterey Bay Outside,Y,4,YES,1.572832957,0.608459835,-0.738036669,-0.166709413,0.91432294,NA,NA,NA,NA,NA,NA,NA,NA
2006_114,2006,114,0,0,0,0.34657359,0.34657359,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.039720771,3,0.946391759,0.438611375,-121.8666667,36.76666667,CENTRAL,RREAS,603,73,Monterey Bay Inside,Y,4,YES,1.386294361,0.796867589,-0.546608465,-0.213909282,0.965387552,NA,NA,NA,NA,NA,NA,NA,NA
2006_115,2006,115,0,0,0,0.895879735,0,0,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591952197,2,0.854000339,0.587021531,-121.9083333,36.70833333,CENTRAL,RREAS,603,91,Monterey Bay Inside,Y,3,YES,1.242453325,0.920965749,-0.128589704,0.673304633,1.2005393,NA,NA,NA,NA,NA,NA,NA,NA
2006_116,2006,116,0,0,0,0.895879735,0.34657359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549306144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.026806916,3,0.934637098,0.346366086,-121.9766602,36.73999837,CENTRAL,RREAS,603,287,Monterey Bay Inside,Y,3,YES,1.791759469,0.627279894,-0.381130273,0.390881299,0.841560779,NA,NA,NA,NA,NA,NA,NA,NA
2006_117,2006,117,0,0,0,0.23104906,0.732408192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46209812,0,0,0,0,0,0,0,0,0,0.23104906,0,0,0.366204096,0,0,0,0,0,0,1.510159498,5,0.938313687,0.422396122,-122.1083333,36.7,CENTRAL,RREAS,603,1920,Monterey Bay Outside,Y,3,YES,2.022808529,0.703859057,-0.518911793,0.286401682,0.911928363,NA,-0.13558728,-0.203473237,0.236148578,0.335947326,0.361654,0.000714233,0.820114633
2006_119,2006,119,0,0,0,0.895879735,0.549306144,0,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.026806916,3,0.934637098,0.404095064,-121.9833333,36.84666748,CENTRAL,RREAS,603,91,Monterey Bay Inside,Y,3,YES,1.791759469,0.810656501,-0.071802051,0.393961731,0.961089859,NA,NA,NA,NA,NA,NA,NA,NA
2006_123,2006,123,0,0,0,0.804718956,0,0,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611734491,2,0.88253995,0.607149304,-122.2916667,36.98333333,CENTRAL,RREAS,603,82,Davenport,Y,3,YES,1.151292546,0.946955541,-0.144777932,0.701436376,1.238416287,NA,NA,NA,NA,NA,NA,NA,NA
2006_124,2006,124,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.783723041,-122.375,36.98333333,CENTRAL,RREAS,603,128,Davenport,Y,3,YES,0.34657359,1.076844586,-0.645653453,0.812082281,1.504772514,NA,NA,NA,NA,NA,NA,NA,NA
2006_125,2006,125,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.783723041,-122.425,36.98333333,CENTRAL,RREAS,603,446,Davenport,Y,3,YES,0.34657359,1.076844586,-0.645653453,0.812082281,1.504772514,NA,NA,NA,NA,NA,NA,NA,NA
2006_127,2006,127,0,0,0,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.563406494,-122.7583333,36.98333333,CENTRAL,RREAS,603,1045,Davenport,Y,3,YES,1.098612289,0.880058055,-0.202492338,0.602157322,1.12929824,NA,NA,NA,NA,NA,NA,NA,NA
2006_131,2006,131,0,0,0,2.003666593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34657359,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.859566612,3,0.782408874,0.346238021,-122.5666667,37.275,CENTRAL,RREAS,603,82,Pescadero,Y,2,YES,3.043387363,0.30040177,-0.288157194,0.64079109,0.779767111,NA,NA,NA,NA,NA,NA,NA,NA
2006_132,2006,132,0,0,0,0.895879735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.60211959,-122.65,37.275,CENTRAL,RREAS,603,95,Pescadero,Y,3,YES,0.895879735,0.94166461,-0.273214612,0.619196124,1.196987391,NA,NA,NA,NA,NA,NA,NA,NA
2006_133,2006,133,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.660605705,-122.8166667,37.275,CENTRAL,RREAS,603,184,Pescadero,Y,4,YES,1.098612289,0.615457272,-0.762601592,-0.722516589,1.154003424,NA,NA,NA,NA,NA,NA,NA,NA
2006_135,2006,135,0,0,0,1.791759469,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664110011,2,0.958101309,0.266130047,-123.15,37.275,CENTRAL,RREAS,603,950,Pescadero,Y,3,YES,2.890371758,0.526921227,0.02822358,0.361869835,0.713485165,NA,NA,NA,NA,NA,NA,NA,NA
2006_138,2006,138,0,0,0,0.274653072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274653072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,2,0.999992787,0.714807045,-122.9083333,37.7,CENTRAL,RREAS,603,55,Gulf of the Farallones,Y,3,YES,0.549306144,0.78830288,-0.978947539,0.600248859,1.359658745,NA,NA,NA,NA,NA,NA,NA,NA
2006_139,2006,139,0,0,0,0.274653072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173286795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667319472,2,0.962731548,0.80917053,-122.8666667,37.79166667,CENTRAL,RREAS,603,55,Gulf of the Farallones,Y,3,YES,0.447939867,0.952131614,-0.778872167,0.920402589,1.534101408,NA,NA,NA,NA,NA,NA,NA,NA
2006_152,2006,152,0,0,0,0.34657359,0,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,3,0.999996966,0.54901149,-123.0416667,37.65833333,CENTRAL,RREAS,603,108,Farallones Outside,Y,3,YES,1.039720771,0.725670438,-0.888641943,0.066404799,1.098528752,NA,NA,NA,NA,NA,NA,NA,NA
2006_154,2006,154,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0.34657359,0,0,0,0,0,0,1.039720771,3,0.946391759,0.588615506,-123.2083333,37.65833333,CENTRAL,RREAS,603,1301,Farallones Outside,Y,3,YES,1.386294361,0.590444905,-0.963253787,0.295178149,1.111482668,NA,NA,NA,NA,NA,NA,NA,NA
2006_160,2006,160,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,2,0.999992787,0.66657466,-123.3166667,37.88333333,CENTRAL,RREAS,603,91,Farallones Outside,Y,3,YES,0.693147181,1.038411749,-0.7549647,0.105493427,1.268591148,NA,NA,NA,NA,NA,NA,NA,NA
2006_162,2006,162,0,0,0,0,0.34657359,0,0,0,0,1.242453325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34657359,0,0,1.189705904,4,0.858189857,0.42893774,-123.5,37.88333333,CENTRAL,RREAS,603,1328,Farallones Outside,Y,4,YES,2.282174096,0.483089652,-0.670851116,-0.497139506,0.896737113,NA,NA,NA,NA,NA,NA,NA,NA
2006_165,2006,165,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,1.386294361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.197224577,0,0,1.002259896,3,0.912293504,0.697850759,-123,38.16666667,CENTRAL,RREAS,603,55,Point Reyes,Y,5,YES,4.276666119,1.085369723,0.679087099,0.24769955,1.413040859,3,NA,NA,NA,NA,NA,NA,NA
2006_167,2006,167,0,0,0,0.23104906,0.23104906,0,0,0,0,0.998577425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23104906,0,0,1.402094924,5,0.871169475,0.352003255,-123.1666667,38.16666667,CENTRAL,RREAS,603,91,Point Reyes,Y,4,YES,2.384871786,0.430766217,-0.705604601,-0.247036711,0.78896195,NA,-0.071669485,-0.329312213,-0.264695759,0.42529342,0.804437,0.00054,0.81822989
2006_170,2006,170,0,0,0,0,0,0,0,0,0,1.242453325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34657359,0,1.039720771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988202007,3,0.899497502,0.418486721,-123.3666667,38.16666667,CENTRAL,RREAS,603,183,Point Reyes,Y,4,YES,2.628747686,0.133370988,-0.824347674,-0.38382117,0.810491541,NA,NA,NA,NA,NA,NA,NA,NA
2006_171,2006,171,0,0,0,0.693147181,1.039720771,0,0,0,0,0.549306144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.151292546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344372966,4,0.969758357,0.13862583,-123.4833333,38.16666667,CENTRAL,RREAS,603,400,Point Reyes,Y,3,YES,3.433466642,0.360547421,-0.315606401,0.120429714,0.480905849,NA,NA,NA,NA,NA,NA,NA,NA
2006_183,2006,183,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34657359,0,0,1.098612289,3,0.999996966,0.674870267,-123.2333333,38.46666667,CENTRAL,RREAS,603,53,Fort Ross,Y,3,NO,1.039720771,1.010447682,-0.821570579,0.047666058,1.27515584,NA,NA,NA,NA,NA,NA,NA,NA
2006_237,2006,237,0,0,0,0.173286795,0.173286795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41574012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173286795,0,0,0,0,0.876903173,4,0.632550789,0.503261447,-122.8316732,37.59666748,CENTRAL,RREAS,603,74,Gulf of the Farallones,Y,3,YES,1.935600505,0.202680755,-0.925518753,0.434716886,0.969273538,NA,NA,NA,NA,NA,NA,NA,NA
2006_401,2006,401,0,0,0,1.354025101,2.047172281,0,0,0.34657359,0,1.416606672,0,0,0,0,0,0,0,0,0,0,0.34657359,0.972955075,0,0,0,0.549306144,1.282474679,0,0,1.545521227,0,0.549306144,0,0,0,0,0,0,0,0.895879735,0,2.215408399,3.704870977,0,0,0,2.355428653,13,0.918313627,0.242565731,-118.2,32.71666667,SOUTH,RREAS,603,1586,San Clemente,Y,6,NO,17.22667361,-0.437131784,-0.374195332,0.388022961,0.215298342,6.656991094,-0.020246253,-0.052406113,-0.040915993,0.131124912,0.682533,0.093849199,0.927150499
2006_402,2006,402,0,0,0,1.242453325,1.039720771,0,0,0,0,1.497866137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0.34657359,0,0,0.549306144,0,0,0,1.687166566,6,0.941624714,0.074687476,-118.4533366,32.71666667,SOUTH,RREAS,603,222,San Clemente,Y,3,NO,5.369067148,0.211017962,-0.299848354,0.001105428,0.557918622,5,-0.018405668,-0.385378517,-0.210534271,0.445648538,0.678334,0.000216167,0.797222074
2006_403,2006,403,0,0,0,1.868834809,1.497866137,0,0,0,0,2.368099224,0,0,0,0.804718956,0,0,0,0,0,0,0,2.012675845,0,0,0,1.522261219,3.624962768,0.34657359,0,0.972955075,0,0.34657359,0,0,0,0,0,0,0,0.34657359,0,2.567899219,3.4067223,0,0,0,2.346970352,13,0.915015979,0.215117654,-118.7483398,32.71666667,SOUTH,RREAS,603,1253,San Clemente,Y,6,NO,21.68671632,-0.591674148,-0.283638088,0.219868609,0.3152438,8.287897666,-0.099815289,-0.047735108,-0.025709521,0.063305728,0.624785,0.046212366,0.811830219
2006_404,2006,404,0,0,0,0.549306144,1.242453325,0,0,0,0,0.549306144,0,0,0.34657359,0,0,0,0,0,0,0,0,1.242453325,0,0,0,2.508639918,1.975621859,0,0,0.972955075,0,0.34657359,0,0,0,0.34657359,0,0.549306144,0,0.693147181,0,1.81879308,2.646652412,0,0.34657359,0,2.463733917,15,0.909781255,0.34142886,-119.0166667,32.71666667,SOUTH,RREAS,603,777,San Clemente,Y,6,NO,16.13492897,-0.579618298,-0.438443209,0.499936752,0.407401645,6.763409884,-0.098087632,0.008914174,-0.099107174,0.08330296,0.662884,0.116015134,0.830831655
2006_411,2006,411,0,0,0,0,0.895879735,0,0,0,0,1.868834809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34657359,0,0,0,1.143593563,4,0.824926894,0.350219606,-119.2866699,33.68999837,SOUTH,RREAS,603,892,San Nicolas,Y,4,NO,3.457861724,0.35680965,-0.487881842,-0.54076912,1.046283387,2,NA,NA,NA,NA,NA,NA,NA
2006_412,2006,412,0,0,0,0,0.549306144,0,0,0,0,2.644133515,0,0,0,0,0,0,0,0,0,0,0,0.804718956,0,0,0,0.34657359,0.34657359,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0.34657359,0,0,0.972955075,0,0,0,1.759740545,8,0.84625581,0.369620487,-119.4483398,33.58666585,SOUTH,RREAS,603,1874,San Nicolas,Y,6,NO,6.357408052,-0.103316455,-0.721507611,-0.530900887,0.922354928,4,-0.120894704,-0.183810102,-0.044607363,0.187859477,0.751528,0.015843253,0.845828428
2006_413,2006,413,0,0,0,0.34657359,0.34657359,0,0,0,0,2.047172281,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,1.300391594,5,0.807977722,0.361234256,-119.6049967,33.48666585,SOUTH,RREAS,603,775,San Nicolas,Y,4,NO,3.780040233,0.275802374,-0.629929556,-0.51930276,1.019685813,NA,NA,NA,NA,NA,NA,NA,NA
2006_422,2006,422,0,0,0,0.34657359,0,0,0,0,0,3.528087642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301254576,2,0.434615348,0.42360205,-120.3,34.31833496,SOUTH,RREAS,603,380,San Miguel,Y,4,NO,3.874661232,0.128420362,-0.548704721,-0.682060944,1.063715978,1,NA,NA,NA,NA,NA,NA,NA
2006_423,2006,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.995506552,-120.4716634,34.17666829,SOUTH,RREAS,603,122,San Miguel,Y,3,NO,0.693147181,0.545966731,-0.820836828,1.727008863,1.759632024,NA,NA,NA,NA,NA,NA,NA,NA
2006_442,2006,442,0,0,0,0.34657359,0.693147181,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.039720771,3,0.946391759,0.417536296,-121.4299967,35.70333252,CENTRAL,RREAS,603,167,Piedras Blancas,Y,4,NO,1.386294361,0.891805748,-0.325232681,0.02218955,0.96484735,NA,NA,NA,NA,NA,NA,NA,NA
2006_443,2006,443,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.783723041,-121.5083333,35.70333252,CENTRAL,RREAS,603,557,Piedras Blancas,Y,3,NO,0.34657359,1.076844586,-0.645653453,0.812082281,1.504772514,NA,NA,NA,NA,NA,NA,NA,NA
2006_445,2006,445,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.789759427,-121.8666667,35.70333252,CENTRAL,RREAS,603,1050,Piedras Blancas,Y,4,NO,0.34657359,1.412702284,-0.432218923,-0.023245848,1.494918222,NA,NA,NA,NA,NA,NA,NA,NA
2006_453,2006,453,0,0,0,0.46209812,0.23104906,0,0,0,0,1.155245301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46209812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220607265,4,0.880480436,0.298496225,-123.3866699,38.46666667,CENTRAL,RREAS,603,115,Fort Ross,Y,4,NO,2.310490602,0.462633924,-0.600880238,-0.207744712,0.725461486,NA,NA,NA,NA,NA,NA,NA,NA
2006_454,2006,454,0,0,0,0.366204096,0.23104906,0,0,0,0,2.962458828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564314439,3,0.51365958,0.352169763,-123.7099935,38.46666667,CENTRAL,RREAS,603,910,Fort Ross,Y,4,NO,3.559711985,0.224379232,-0.536697755,-0.582785449,0.742740049,1,NA,NA,NA,NA,NA,NA,NA
2006_455,2006,455,0,0,0,0.46209812,0.23104906,0,0,0,0,0.597253156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.032291241,3,0.93962913,0.457448874,-124.0583333,38.46666667,CENTRAL,RREAS,603,3263,Fort Ross,Y,4,NO,1.290400337,0.825269628,-0.571686227,-0.138224495,0.990797147,NA,NA,NA,NA,NA,NA,NA,NA
2006_461,2006,461,0,0,0,0.549306144,0,0,0,0,0,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667319472,2,0.962731548,0.677220537,-123.7833333,39.13333333,CENTRAL,RREAS,603,73,Navarro,Y,5,NO,0.895879735,1.024851772,-0.318641417,0.7701703,1.356873895,NA,NA,NA,NA,NA,NA,NA,NA
2006_463,2006,463,0,0,0,0,0,0,0,0,0,3.22047327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.531125266,-124,39.13333333,CENTRAL,RREAS,603,404,Navarro,Y,4,NO,3.22047327,0.129248013,-0.590467339,-0.778482508,0.899833081,1,NA,NA,NA,NA,NA,NA,NA
